,Id,EssaySet,Score1,Score2,EssayText,split
1198,14347,6,0,0,"They take in enery from foods,they use their own ways to move around, and they have a shakey way of getting around things.",train
1199,14354,6,0,0,one of the proccesses is the cell wall that blocks anything from getting to the inside,train
1200,15669,6,0,0,"prokaryotes, ukaroyotes, ribosomes",train
1201,15051,6,0,0,1.substances move through the organelles2.tRNA transfers it across the cell3. transcription,train
1202,14103,6,0,0,proteins and sugars,train
1203,15495,6,0,0,1) Cellular Respirtaion 2),test
1204,14620,6,0,0,"filtering, what enters and leaves the membrane, and protection",train
1205,15560,6,0,0,reprodution                    cytokenisiscelluar respitory,train
1206,14857,6,1,0,Cells use three different methods to control movement of foreign substances. One for example would be diffusion. It controls the water that moves in and out of a cell. Another example would have to be that the cell wall uses methods to control what comes in and out. They have many specialized glands/openings that allow specific things to enter and leave the cell.,train
1207,15435,6,0,0,It removes waste through the body. Separates good and bad materials. Lastly it fights against bad things that enter the cells.,train
1208,15224,6,0,0,"The three processes used by cells to control movement of substances are mitosis, meiosis, and passive. Passive is when substances can get through easily. meiosis is also the process how cells divide as mitosis is too.",train
1209,15675,6,0,0,MrnaDNARNATrna,train
1210,14185,6,0,0,"There are a few processes used by cells to control the movement of the substances across the cell. Three examples include homeostasis, diffusion, and meiosis.",train
1211,15012,6,0,0,1. the nucleus controls the whole cell and its actions.2. the mitocondria makes proteins the cell needs to survive. 3. the cell membrane is the gateway of the cell it controls what enters and exits the cell.,train
1212,14561,6,3,3,1.Diffusion- when cells go from a more concentrated area to a less concentrated area.2. Facilitated Diffusion- when molecules can't move through the lipid bilayer and move through the protein channel instead3. Osmosis- the diffusion of water through a selectively permeable membrane,train
1213,14877,6,0,0,"Anaphase, Metaphase, Prophase.",train
1214,14657,6,0,0,The cell membrane protects the cell from anything that the cell would not like inside of it. the cell wall has the same function as the cell membrane the just do not appear on the same type of cell. A third examp-le could me the,test
1215,15533,6,0,0,cells help things move through the body so that they can get to the places they need to be.cells store nutrienrtsthey store food,test
1216,14687,6,0,0,"Metaphase, anaphase and telophase? i have no idea to be honest.",train
1217,15316,6,0,0,"The cell membrance have immune system to know what is coming in to your body, the atttact force that the immune system let out, and how we do thing to our body.",train
1218,15415,6,0,0,"Three processes used by cells to control the movement of substances across the cell membrane include the flagella, cell wall, and cytoplasm.     The flagella is a tail like attachment of a cell that allows the cell to move around.         The cell wall protects the cell and allows only specific particles in and out of it.          The cytoplasm is picky, and only allows certain materials to pass through it as well.",train
1219,14833,6,0,0,the use their cytoplasm to controll where things move.They use there cell walls to keep unwanted organisms out.They use tunnels to let the wanted organisms to get in.,train
1220,14825,6,0,0,The cells use the endoplasmic reticulum and as a highway to move proteins out and around the cell's insides. Also the use of trucking which carries the proteins throughout the endplamic reticulum. Messenger uses the cell to give messages or instructions to the ribosomes from the nucleus.,train
1221,14175,6,0,0,Translation carries the substances on the mRNA to the tRNA.Transcription moves the substances on the tRNA to the rRNA where they are moved to the Ribosome.,test
1222,15551,6,0,0,some cells just going right throught it. But not all the cells can go through it. its in between white and red cells. Plus they have to go through the cell wall.,train
1223,15319,6,1,0,Endocytosis controls what is brought into the cell through the cell membrane.Exocytosis controls what is put out of the cell through the cell membrane.Soddium potassium pump contols how much sodium is left inside the cell and how much of the extra is put out of the cell. It also decides how much potassium is left outside the cell and how much of it is put inside the cell.,train
1224,15172,6,0,0,1. They move in a slow motion to ger across the member.2. They do not come in contact with one another.3. They are constantly moving.,train
1225,14314,6,0,0,"Osmosis, Flagellum, Diffusion",train
1226,14054,6,0,0,"Three processes that cells use to control movement across the cell membrane are proteins, phospholipids, and vesicles. The substances hook on to the protein and are transfered into the cell. With phospholipids, the substance is absorbed and goes through the membrane into the cell. Vesicles form around the substance and carry it into the cell.",test
1227,14967,6,0,0,they grow legs and run away,train
1228,14051,6,0,0,"1.)Diffusion is something moving arcoss the surface of the cell membrane and then entering the cell, it requires little energy.2.)Theres also spots were things can get through the cell, but it requires more energy then diffusion.3.)And the cell can just allow something in side it.",train
